Instance,N,K,Transitions (min),States (min),Time(min),Transitions (max),States (max),Time(max),Transitions (mean),States (mean),Time(mean),Failed
TA,6,4,6,6,1.0,168,168,70.0,25.57,22.54,4.83,0
TA,6,5,6,6,1.0,115,115,57.0,25.86,23.08,4.9,0
TA,6,6,6,6,1.0,125,125,213.0,26.41,23.16,7.94,0
TA,6,7,6,6,1.0,113,113,58.0,30.48,26.64,6.38,0
TA,6,8,6,6,1.0,175,175,24.0,39.66,33.81,6.39,0
TA,6,9,6,6,1.0,106,106,112.0,37.68,32.56,7.24,0
TA,6,10,6,6,1.0,276,276,47.0,41.27,34.88,6.44,0
TA,6,11,6,6,1.0,221,221,90.0,47.79,40.34,9.06,0
TA,6,12,6,6,1.0,170,170,23.0,45.16,38.09,7.47,0
TA,6,13,6,6,1.0,146,146,147.0,43.9,37.36,9.5,0
TA,6,14,6,6,2.0,202,202,93.0,53.26,44.64,9.5,0
TA,6,15,6,6,1.0,242,242,121.0,54.47,45.55,9.6,0
TA,7,2,6,6,1.0,181,181,128.0,17.41,16.0,4.66,0
TA,7,3,6,6,1.0,59,59,55.0,19.52,17.9,4.52,0
TA,7,4,6,6,1.0,84,84,13.0,24.29,21.94,4.55,0
TA,7,5,6,6,2.0,208,208,27.0,27.38,24.45,4.79,0
TA,7,6,6,6,1.0,151,151,49.0,29.32,25.73,6.03,0
TA,7,7,6,6,1.0,194,194,86.0,35.31,30.48,6.69,0
TA,7,8,6,6,1.0,120,120,62.0,35.33,30.22,7.5,0
TA,7,9,6,6,1.0,173,173,52.0,30.18,26.42,6.14,0
TA,7,10,6,6,1.0,150,150,61.0,36.36,31.52,6.3,0
TA,7,11,6,6,1.0,233,233,138.0,48.55,40.76,10.11,0
TA,7,12,6,6,2.0,165,165,66.0,48.98,40.93,9.93,0
TA,7,13,6,6,2.0,133,133,47.0,43.3,37.2,7.65,0
TA,7,14,6,6,1.0,538,538,91.0,51.77,42.9,10.34,0
TA,7,15,6,6,2.0,252,252,58.0,58.0,48.5,9.94,0
TA,8,2,6,6,1.0,90,90,62.0,20.28,18.6,4.5,0
TA,8,3,6,6,1.0,54,54,53.0,19.18,17.89,4.16,0
TA,8,4,6,6,1.0,110,110,15.0,23.35,21.08,4.45,0
TA,8,5,6,6,1.0,1843,1843,407.0,46.61,34.96,9.93,0
TA,8,6,6,6,1.0,118,118,17.0,29.11,25.89,5.37,0
TA,8,7,6,6,1.0,105,105,191.0,32.63,28.45,8.65,0
TA,8,8,6,6,2.0,156,156,22.0,36.26,31.26,6.51,0
TA,8,9,6,6,2.0,130,130,19.0,34.35,30.02,6.48,0
TA,8,10,6,6,2.0,158,158,209.0,41.47,35.4,9.15,0
TA,8,11,6,6,1.0,295,295,91.0,48.91,41.23,10.28,0
TA,8,12,6,6,1.0,192,192,32.0,52.98,44.38,9.28,0
TA,8,13,6,6,2.0,229,229,185.0,58.01,48.16,11.81,0
TA,8,14,6,6,2.0,271,271,95.0,53.9,44.89,11.83,0
TA,8,15,6,6,2.0,172,172,161.0,51.81,43.99,11.76,0
TA,9,2,6,6,1.0,58,58,70.0,17.8,16.56,5.52,0
TA,9,3,6,6,1.0,96,96,130.0,20.25,18.47,5.92,0
TA,9,4,7,7,1.0,131,131,85.0,26.95,23.71,7.46,0
TA,9,5,6,6,1.0,164,164,139.0,24.53,21.78,6.63,0
TA,9,6,6,6,1.0,100,100,62.0,28.5,25.01,7.37,0
TA,9,7,6,6,2.0,115,115,78.0,30.64,26.69,6.87,0
TA,9,8,6,6,2.0,191,191,104.0,35.93,30.93,7.41,0
TA,9,9,6,6,2.0,125,125,64.0,37.68,32.59,8.65,0
TA,9,10,6,6,2.0,166,166,23.0,42.01,35.71,7.71,0
TA,9,11,6,6,2.0,188,188,73.0,45.92,38.63,11.05,0
TA,9,12,6,6,2.0,184,184,54.0,44.84,37.96,9.35,0
TA,9,13,6,6,2.0,191,191,34.0,51.11,42.83,9.86,0
TA,9,14,6,6,2.0,219,219,223.0,48.79,40.87,13.99,0
TA,9,15,6,6,2.0,166,166,73.0,52.81,44.63,10.84,0
TA,10,2,6,6,2.0,54,54,9.0,16.52,15.5,3.7,0
TA,10,3,6,6,1.0,89,89,224.0,22.54,20.45,9.47,0
TA,10,4,6,6,1.0,97,97,87.0,26.6,23.38,7.38,0
TA,10,5,6,6,2.0,203,203,90.0,27.1,23.92,7.37,0
TA,10,6,6,6,1.0,121,121,83.0,29.77,26.05,7.54,0
TA,10,7,6,6,1.0,232,232,86.0,32.56,27.79,8.24,0
TA,10,8,6,6,2.0,166,166,60.0,34.05,29.46,7.2,0
TA,10,9,6,6,2.0,87,87,54.0,36.11,31.01,7.33,0
TA,10,10,6,6,2.0,153,153,63.0,42.02,35.87,9.11,0
TA,10,11,6,6,2.0,133,133,87.0,41.5,35.81,8.97,0
TA,10,12,6,6,2.0,197,197,54.0,46.33,39.36,9.62,0
TA,10,13,6,6,2.0,187,187,80.0,51.01,42.75,12.84,0
TA,10,14,6,6,2.0,158,158,198.0,46.2,39.64,11.54,0
TA,10,15,6,6,2.0,280,280,98.0,61.9,51.6,13.15,0
TA,11,2,6,6,2.0,68,68,100.0,18.04,16.8,5.82,0
TA,11,3,6,6,2.0,151,151,159.0,20.56,18.64,6.44,0
TA,11,4,6,6,1.0,99,99,57.0,24.98,22.34,6.22,0
TA,11,5,7,7,2.0,98,98,58.0,28.67,25.17,6.58,0
TA,11,6,6,6,2.0,103,103,61.0,28.18,24.87,6.66,0
TA,11,7,6,6,2.0,132,132,63.0,32.19,28.25,7.15,0
TA,11,8,6,6,2.0,203,203,78.0,35.78,30.39,7.83,0
TA,11,9,6,6,2.0,226,226,75.0,44.78,37.92,9.54,0
TA,11,10,6,6,2.0,267,267,61.0,45.13,38.23,9.84,0
TA,11,11,6,6,2.0,147,147,93.0,41.28,35.53,10.54,0
TA,11,12,6,6,2.0,298,298,140.0,50.45,42.49,12.11,0
TA,11,13,6,6,2.0,267,267,216.0,43.33,36.74,11.27,0
TA,11,14,6,6,2.0,200,200,151.0,49.07,41.48,12.43,0
TA,11,15,6,6,3.0,251,251,249.0,51.92,43.5,15.88,0
TA,12,2,6,6,2.0,87,87,54.0,16.99,15.85,5.42,0
TA,12,3,6,6,2.0,102,102,51.0,20.28,18.41,5.34,0
TA,12,4,6,6,2.0,86,86,57.0,25.71,22.87,6.63,0
TA,12,5,6,6,2.0,128,128,54.0,28.51,25.14,6.36,0
TA,12,6,6,6,2.0,88,88,98.0,31.44,27.5,8.29,0
TA,12,7,6,6,2.0,181,181,81.0,33.68,28.99,8.58,0
TA,12,8,7,7,2.0,177,177,79.0,35.37,30.45,9.06,0
TA,12,9,7,7,2.0,184,184,314.0,38.76,33.01,12.43,0
TA,12,10,6,6,2.0,197,197,74.0,40.96,34.94,10.03,0
TA,12,11,6,6,2.0,159,159,250.0,48.24,40.92,13.95,0
TA,12,12,6,6,2.0,206,206,77.0,43.91,37.15,11.67,0
TA,12,13,6,6,3.0,176,176,74.0,49.05,41.48,12.17,0
TA,12,14,6,6,3.0,235,235,37.0,55.84,46.86,11.38,0
TA,12,15,7,7,5.0,246,246,85.0,60.71,50.5,14.92,0
TA,13,2,6,6,2.0,132,132,50.0,18.84,17.12,4.94,0
TA,13,3,6,6,2.0,94,94,55.0,22.73,20.41,5.3,0
TA,13,4,6,6,2.0,77,77,73.0,23.91,21.44,6.97,0
TA,13,5,6,6,2.0,142,142,91.0,26.56,23.43,8.55,0
TA,13,6,6,6,2.0,119,119,41.0,29.7,25.89,7.27,0
TA,13,7,6,6,2.0,226,226,59.0,37.42,32.05,8.96,0
TA,13,8,6,6,3.0,181,181,79.0,37.02,31.74,9.6,0
TA,13,9,7,7,3.0,159,159,77.0,35.33,30.55,10.33,0
TA,13,10,6,6,2.0,286,286,98.0,45.26,38.34,12.43,0
TA,13,11,6,6,3.0,140,140,62.0,41.52,35.72,10.1,0
TA,13,12,6,6,3.0,146,146,53.0,42.46,36.2,10.57,0
TA,13,13,6,6,2.0,203,203,77.0,52.35,43.78,12.62,0
TA,13,14,6,6,4.0,187,187,80.0,49.28,41.56,12.3,0
TA,13,15,6,6,5.0,228,228,86.0,58.53,48.6,13.34,0
TA,14,2,6,6,2.0,90,90,47.0,20.22,18.66,4.66,0
TA,14,3,6,6,2.0,68,68,105.0,19.46,17.88,5.24,0
TA,14,4,6,6,2.0,104,104,30.0,22.66,20.44,5.31,0
TA,14,5,7,7,2.0,117,117,51.0,27.32,24.16,6.71,0
TA,14,6,6,6,2.0,101,101,62.0,27.53,24.35,8.42,0
TA,14,7,6,6,2.0,337,337,83.0,38.07,32.5,10.91,0
TA,14,8,6,6,3.0,123,123,53.0,38.25,32.97,10.23,0
TA,14,9,6,6,2.0,145,145,94.0,40.24,34.68,11.82,0
TA,14,10,6,6,3.0,180,180,92.0,41.07,34.91,11.2,0
TA,14,11,6,6,3.0,464,464,90.0,48.16,39.55,12.66,0
TA,14,12,7,7,5.0,178,178,109.0,46.55,39.33,14.24,0
TA,14,13,6,6,6.0,239,239,296.0,56.14,47.01,19.24,0
TA,14,14,6,6,5.0,209,209,96.0,49.23,41.4,14.88,0
TA,14,15,6,6,6.0,206,206,326.0,58.06,48.14,19.55,0
TA,15,2,6,6,2.0,96,96,66.0,19.36,17.44,5.63,0
TA,15,3,6,6,2.0,75,75,95.0,21.12,19.2,6.56,0
TA,15,4,6,6,2.0,100,100,62.0,22.92,20.88,8.02,0
TA,15,5,6,6,2.0,71,71,15.0,24.54,22.09,7.01,0
TA,15,6,6,6,2.0,333,333,105.0,40.31,33.43,12.23,0
TA,15,7,6,6,2.0,155,155,91.0,30.34,26.35,10.71,0
TA,15,8,6,6,2.0,155,155,172.0,38.58,32.89,13.57,0
TA,15,9,6,6,2.0,266,266,229.0,41.05,34.63,15.15,0
TA,15,10,6,6,6.0,120,120,50.0,37.96,32.65,11.17,0
TA,15,11,6,6,5.0,191,191,137.0,49.85,41.9,17.56,0
TA,15,12,6,6,6.0,255,255,2828.0,49.35,41.69,44.03,0
TA,15,13,6,6,6.0,1120,1120,370.0,61.04,49.14,19.11,0
TA,15,14,6,6,6.0,321,321,234.0,55.16,45.86,23.01,0
TA,15,15,6,6,6.0,239,239,246.0,61.61,51.14,19.7,0
TL,2,2,12,12,1.0,38,38,13.0,23.8,22.23,4.25,0
TL,2,3,12,12,1.0,50,50,11.0,26.48,24.6,4.2,0
TL,2,4,11,11,1.0,57,57,51.0,27.29,25.55,5.18,0
TL,2,5,13,13,1.0,56,56,8.0,26.12,24.59,3.6,0
TL,2,6,10,10,1.0,55,55,50.0,25.04,23.68,4.42,0
TL,2,7,9,9,1.0,51,51,8.0,24.28,22.8,3.37,0
TL,2,8,12,12,1.0,63,63,9.0,27.42,25.57,3.62,0
TL,2,9,9,9,1.0,61,61,12.0,26.91,25.21,4.32,0
TL,2,10,10,10,1.0,56,56,12.0,26.62,24.89,4.36,0
TL,2,11,10,10,1.0,66,66,78.0,26.99,25.1,5.61,0
TL,2,12,10,10,1.0,63,63,9.0,25.23,23.59,3.59,0
TL,2,13,8,8,1.0,63,63,57.0,24.89,23.34,4.74,0
TL,2,14,10,10,1.0,62,62,12.0,26.79,25.05,3.75,0
TL,2,15,9,9,1.0,63,63,12.0,28.65,26.7,4.51,0
TL,3,2,16,16,2.0,91,91,20.0,47.11,44.08,7.62,0
TL,3,3,17,17,1.0,114,114,84.0,56.75,53.3,9.46,0
TL,3,4,22,22,2.0,129,129,80.0,60.64,56.91,9.45,0
TL,3,5,19,19,2.0,153,153,29.0,60.73,56.48,9.65,0
TL,3,6,24,24,2.0,115,115,70.0,58.0,54.48,9.6,0
TL,3,7,22,22,2.0,138,138,74.0,59.09,55.36,9.23,0
TL,3,8,19,19,3.0,131,131,80.0,58.92,55.13,9.35,0
TL,3,9,16,16,2.0,184,184,60.0,63.22,59.28,11.18,0
TL,3,10,18,18,2.0,170,170,97.0,61.07,57.2,11.0,0
TL,3,11,22,22,2.0,125,125,15.0,58.44,54.78,7.92,0
TL,3,12,20,20,2.0,201,201,55.0,56.05,52.57,9.31,0
TL,3,13,20,20,2.0,170,170,59.0,64.82,60.68,11.35,0
TL,3,14,19,19,2.0,153,153,98.0,66.0,61.9,11.59,0
TL,3,15,21,21,2.0,130,130,55.0,56.67,53.19,10.05,0
TL,4,2,29,29,3.0,202,202,107.0,102.7,96.14,17.04,0
TL,4,3,40,40,5.0,277,277,100.0,123.32,115.02,20.79,0
TL,4,4,40,40,7.0,286,286,98.0,123.07,115.13,19.48,0
TL,4,5,45,45,6.0,332,332,77.0,128.7,120.75,21.37,0
TL,4,6,40,40,5.0,286,286,41.0,123.3,115.8,17.76,0
TL,4,7,24,24,3.0,288,288,141.0,127.69,119.62,20.52,0
TL,4,8,33,33,4.0,287,287,43.0,131.83,123.54,19.28,0
TL,4,9,31,31,3.0,309,309,123.0,133.24,124.67,22.16,0
TL,4,10,40,40,7.0,306,306,148.0,126.58,118.53,19.48,0
TL,4,11,36,36,4.0,329,329,218.0,134.97,126.47,22.89,0
TL,4,12,46,46,6.0,306,306,98.0,127.74,119.73,20.17,0
TL,4,13,32,32,3.0,310,310,123.0,131.84,123.14,21.07,0
TL,4,14,41,41,5.0,276,276,98.0,136.22,127.33,22.95,0
TL,4,15,31,31,4.0,301,301,223.0,131.85,123.43,23.9,0
TL,5,2,68,68,10.0,458,458,142.0,190.7,178.22,32.31,0
TL,5,3,86,86,14.0,739,739,211.0,238.85,223.02,40.14,0
TL,5,4,61,61,10.0,719,719,121.0,274.24,255.83,45.05,0
TL,5,5,56,56,8.0,606,606,195.0,263.83,247.08,44.97,0
TL,5,6,62,62,10.0,1102,1102,240.0,282.37,262.39,55.93,0
TL,5,7,62,58,9.0,674,674,3005.0,280.86,262.19,77.93,0
TL,5,8,66,66,11.0,1047,1047,179.0,269.94,252.61,44.3,0
TL,5,9,64,64,9.0,595,595,174.0,261.15,244.43,53.62,0
TL,5,10,96,96,15.0,657,657,174.0,285.35,266.69,48.48,0
TL,5,11,59,59,11.0,519,519,168.0,247.65,231.45,41.55,0
TL,5,12,75,75,12.0,620,620,187.0,271.59,253.73,58.12,0
TL,5,13,53,53,8.0,598,598,122.0,263.9,246.77,43.86,0
TL,5,14,51,51,11.0,791,791,290.0,287.76,268.19,58.15,0
TL,5,15,79,79,12.0,616,616,3217.0,258.46,241.72,79.89,0
TL,6,2,127,127,18.0,707,707,179.0,344.73,322.13,61.74,0
TL,6,3,67,67,14.0,934,934,3063.0,447.53,416.86,123.56,0
TL,6,4,110,110,25.0,1134,1134,251.0,497.17,463.77,95.0,0
TL,6,5,116,116,20.0,1267,1267,3252.0,560.53,521.12,151.67,0
TL,6,6,133,133,23.0,1390,1390,380.0,518.06,482.96,109.94,0
TL,6,7,144,144,22.0,1602,1602,3030.0,535.13,497.6,135.46,0
TL,6,8,191,191,32.0,1319,1319,3394.0,563.93,524.87,150.93,0
TL,6,9,103,103,20.0,1292,1292,3218.0,541.86,504.85,142.23,0
TL,6,10,102,102,14.0,1431,1431,489.0,528.62,492.34,113.75,0
TL,6,11,118,118,27.0,1422,1422,434.0,558.82,519.56,121.15,0
TL,6,12,137,137,24.0,1374,1374,3291.0,550.19,511.69,143.39,0
TL,6,13,138,138,19.0,1902,1902,3239.0,567.85,528.07,151.37,0
TL,6,14,95,95,19.0,1487,1487,3141.0,514.27,479.14,144.5,0
TL,6,15,103,103,15.0,1188,1188,333.0,502.83,468.92,109.08,0
TL,7,2,211,211,43.0,1406,1406,3082.0,645.52,601.66,171.41,0
TL,7,3,137,137,21.0,2427,2427,3432.0,836.56,776.04,257.81,0
TL,7,4,231,231,54.0,1963,1963,3264.0,994.55,922.19,251.46,0
TL,7,5,232,232,39.0,3022,3022,3255.0,1048.7,972.22,311.84,0
TL,7,6,323,323,52.0,2402,2402,3635.0,1150.14,1065.6,333.77,0
TL,7,7,236,236,36.0,2811,2811,3496.0,1051.89,976.38,279.71,0
TL,7,8,242,242,46.0,2498,2498,3561.0,1026.41,953.27,296.09,0
TL,7,9,238,238,38.0,2560,2560,3593.0,979.35,910.52,294.08,0
TL,7,10,294,294,43.0,2773,2773,3353.0,1114.82,1033.34,331.72,0
TL,7,11,268,268,43.0,2468,2468,3328.0,1069.63,992.11,319.35,0
TL,7,12,287,287,53.0,2435,2435,3646.0,1078.2,999.27,292.87,0
TL,7,13,238,238,45.0,2427,2427,3375.0,990.35,919.52,295.64,0
TL,7,14,252,239,38.0,2349,2349,3388.0,1031.87,959.5,318.13,0
TL,7,15,189,189,44.0,2815,2815,3511.0,1100.63,1021.05,329.36,0
TL,8,2,377,377,58.0,2661,2661,3306.0,1133.27,1052.91,345.83,0
TL,8,3,256,256,62.0,3669,3669,3797.0,1654.85,1527.88,569.39,0
TL,8,4,349,349,53.0,4523,4523,4226.0,1726.24,1595.41,589.7,0
TL,8,5,343,343,89.0,5001,5001,5014.0,1955.78,1805.0,658.12,1
TL,8,6,393,393,90.0,5001,5001,4284.0,1955.86,1807.25,690.88,1
TL,8,7,449,449,76.0,5001,5001,4767.0,2029.21,1874.08,699.76,1
TL,8,8,493,493,74.0,5001,5001,3887.0,2074.61,1918.82,724.03,1
TL,8,9,486,486,107.0,5001,5001,4905.0,2180.88,2012.72,801.93,3
TL,8,10,440,440,104.0,5001,5001,4956.0,2141.0,1976.85,788.46,1
TL,8,11,413,413,66.0,5001,5001,4659.0,1969.4,1819.58,685.51,1
TL,8,12,518,518,119.0,5001,5001,4137.0,2029.58,1875.86,752.4,2
TL,8,13,431,431,94.0,5001,5001,3953.0,2094.95,1936.64,772.69,2
TL,8,14,460,460,68.0,5001,5001,4254.0,1970.71,1824.61,649.63,1
TL,8,15,337,337,82.0,5001,5001,4983.0,2089.87,1931.87,777.45,4
TL,9,2,419,419,82.0,4215,4215,4125.0,1814.71,1683.22,678.68,0
TL,9,3,420,420,75.0,5001,5001,4546.0,2730.86,2519.3,1037.33,3
TL,9,4,675,675,159.0,5001,5001,5242.0,3065.03,2826.04,1267.31,12
TL,9,5,782,782,134.0,5001,5001,5137.0,3420.31,3151.64,1387.61,20
TL,9,6,616,616,107.0,5001,5001,5296.0,2967.53,2747.89,1157.45,15
TL,9,7,1059,1059,349.0,5001,5001,5162.0,3514.34,3247.88,1409.44,26
TL,9,8,1275,1275,333.0,5001,5001,5166.0,3641.07,3364.96,1558.64,32
TL,9,9,756,756,137.0,5001,5001,5057.0,3391.93,3138.56,1370.84,20
TL,9,10,1149,1149,223.0,5001,5001,4870.0,3766.84,3479.17,1634.26,38
TL,9,11,594,594,144.0,5001,5001,5165.0,3338.79,3088.31,1415.87,19
TL,9,12,945,945,177.0,5001,5001,5218.0,3688.6,3409.14,1600.51,31
TL,9,13,1026,1026,283.0,5001,5001,5314.0,3516.11,3252.43,1524.98,24
TL,9,14,717,717,156.0,5001,5001,5458.0,3662.43,3382.28,1592.0,34
TL,9,15,777,777,257.0,5001,5001,5522.0,3602.21,3327.93,1626.41,29
TL,10,2,936,936,264.0,5001,5001,5407.0,3211.19,2972.67,1478.84,12
TL,10,3,1649,1649,329.0,5001,5001,5658.0,4122.4,3812.72,2005.16,43
TL,10,4,699,699,140.0,5001,5001,5609.0,4352.66,4027.88,2092.15,60
TL,10,5,1308,1308,389.0,5001,5001,5591.0,4405.71,4086.92,2113.14,60
TL,10,6,1426,1426,320.0,5001,5001,5492.0,4619.27,4284.6,2170.3,69
TL,10,7,830,830,153.0,5001,5001,5669.0,4508.58,4182.11,2127.26,69
TL,10,8,1063,1063,198.0,5001,5001,5452.0,4609.37,4281.9,2197.47,78
TL,10,9,1596,1596,393.0,5001,5001,5483.0,4514.63,4193.06,2166.16,66
TL,10,10,1200,1200,297.0,5001,5001,5486.0,4527.48,4205.48,2159.88,66
TL,10,11,1210,1210,289.0,5001,5001,5494.0,4445.06,4125.4,2149.16,64
TL,10,12,1667,1667,471.0,5001,5001,5464.0,4594.79,4267.82,2224.21,71
TL,10,13,1786,1786,473.0,5001,5001,5654.0,4557.69,4231.5,2219.59,71
TL,10,14,1640,1640,464.0,5001,5001,5431.0,4454.85,4136.03,2153.76,61
TL,10,15,1888,1888,458.0,5001,5001,5563.0,4661.53,4329.93,2286.82,74
TL,11,2,1463,1463,446.0,5001,5001,5461.0,4430.72,4111.33,2298.06,59
TL,11,3,1037,1037,210.0,5001,5001,5617.0,4727.67,4392.76,2463.28,83
TL,11,4,2813,2813,973.0,5001,5001,5741.0,4871.36,4534.3,2543.32,88
TL,11,5,2012,2012,684.0,5001,5001,5837.0,4908.75,4575.17,2518.28,95
TL,11,6,2205,2205,773.0,5001,5001,5740.0,4879.37,4554.24,2488.88,91
TL,11,7,2159,2159,566.0,5001,5001,5571.0,4832.39,4512.94,2422.46,89
TL,11,8,2457,2457,825.0,5001,5001,5780.0,4955.94,4631.46,2530.96,96
TL,11,9,2846,2846,730.0,5001,5001,5880.0,4936.73,4609.16,2569.33,94
TL,11,10,3335,3335,974.0,5001,5001,5521.0,4971.9,4644.52,2527.39,96
TL,11,11,1398,1398,442.0,5001,5001,5601.0,4896.38,4573.42,2474.54,94
TL,11,12,3107,3107,914.0,5001,5001,5966.0,4910.02,4586.85,2541.46,91
TL,11,13,3375,3375,1103.0,5001,5001,5648.0,4941.87,4615.47,2547.98,94
TL,11,14,3695,3695,1098.0,5001,5001,6060.0,4984.66,4655.88,2675.45,98
TL,11,15,1910,1910,703.0,5001,5001,5779.0,4930.76,4604.73,2560.18,88
TL,12,2,2966,2966,1126.0,5001,5001,5905.0,4878.05,4549.35,2643.97,89
TL,12,3,4180,4180,1565.0,5001,5001,5874.0,4986.92,4657.03,2735.42,97
TL,12,4,3624,3624,1457.0,5001,5001,6641.0,4987.23,4668.18,2631.76,99
TL,12,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,12,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,13,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,14,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,2,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,3,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,4,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,5,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,6,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,7,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,8,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,9,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,10,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,11,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,12,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,13,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,14,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
TL,15,15,9999999,9999999,9999999,-1,-1,-1,0.0,0.0,0.0,100
